year,month,day,tank,size,trt,Leftover (g)
2017,4,18,32,large,1.0%,0.505
2017,4,18,33,small,0.5%,0.000
2017,4,18,34,large,1.0%,0.709
2017,4,18,36,large,2.0%,2.045
2017,4,19,1,large,0.5%,0.312
2017,4,19,2,large,2.0%,1.437
2017,4,19,5,large,1.0%,0.654
2017,4,19,7,small,2.0%,0.564
2017,4,19,8,small,0.5%,0.052
2017,4,19,10,large,2.0%,1.278
2017,4,19,12,small,0.5%,0.086
2017,4,19,14,small,2.0%,0.611
2017,4,19,16,small,0.5%,0.090
2017,4,19,17,small,2.0%,0.558
2017,4,19,20,large,0.5%,0.272
2017,4,19,22,small,2.0%,0.718
2017,4,19,23,large,0.5%,0.105
2017,4,19,27,small,2.0%,0.779
2017,4,19,28,small,0.5%,0.013
2017,4,19,29,small,0.5%,0.049
2017,4,19,30,small,2.0%,0.867
2017,4,19,32,large,1.0%,0.545
2017,4,19,33,small,0.5%,0.070
2017,4,19,34,large,1.0%,0.835
2017,4,19,36,large,2.0%,2.080
2017,4,20,1,large,0.5%,0.289
2017,4,20,2,large,2.0%,1.318
2017,4,20,5,large,1.0%,0.643
2017,4,20,7,small,2.0%,0.503
2017,4,20,8,small,0.5%,0.045
2017,4,20,10,large,2.0%,1.270
2017,4,20,12,small,0.5%,0.053
2017,4,20,14,small,2.0%,0.579
2017,4,20,16,small,0.5%,0.026
2017,4,20,17,small,2.0%,0.510
2017,4,20,20,large,0.5%,0.216
2017,4,20,22,small,2.0%,0.681
2017,4,20,23,large,0.5%,0.102
2017,4,20,27,small,2.0%,0.728
2017,4,20,28,small,0.5%,0.000
2017,4,20,29,small,0.5%,0.000
2017,4,20,30,small,2.0%,0.881
2017,4,20,32,large,1.0%,0.609
2017,4,20,33,small,0.5%,0.099
2017,4,20,34,large,1.0%,0.700
2017,4,20,36,large,2.0%,1.981
2017,4,21,1,large,0.5%,0.290
2017,4,21,2,large,2.0%,1.351
2017,4,21,5,large,1.0%,0.549
2017,4,21,7,small,2.0%,0.554
2017,4,21,8,small,0.5%,0.035
2017,4,21,10,large,2.0%,1.320
2017,4,21,12,small,0.5%,0.114
2017,4,21,14,small,2.0%,0.591
2017,4,21,16,small,0.5%,0.013
2017,4,21,17,small,2.0%,0.511
2017,4,21,20,large,0.5%,0.282
2017,4,21,22,small,2.0%,0.661
2017,4,21,23,large,0.5%,0.104
2017,4,21,27,small,2.0%,0.682
2017,4,21,28,small,0.5%,0.000
2017,4,21,29,small,0.5%,0.139
2017,4,21,30,small,2.0%,0.970
2017,4,21,32,large,1.0%,0.471
2017,4,21,33,small,0.5%,0.115
2017,4,21,34,large,1.0%,0.758
2017,4,21,36,large,2.0%,1.994
2017,4,22,1,large,0.5%,0.219
2017,4,22,2,large,2.0%,1.303
2017,4,22,5,large,1.0%,0.720
2017,4,22,7,small,2.0%,0.523
2017,4,22,8,small,0.5%,0.092
2017,4,22,10,large,2.0%,1.276
2017,4,22,12,small,0.5%,0.069
2017,4,22,14,small,2.0%,0.559
2017,4,22,16,small,0.5%,0.105
2017,4,22,17,small,2.0%,0.548
2017,4,22,20,large,0.5%,0.260
2017,4,22,22,small,2.0%,0.657
2017,4,22,23,large,0.5%,0.195
2017,4,22,27,small,2.0%,0.702
2017,4,22,28,small,0.5%,0.054
2017,4,22,29,small,0.5%,0.140
2017,4,22,30,small,2.0%,0.779
2017,4,22,32,large,1.0%,0.539
2017,4,22,33,small,0.5%,0.104
2017,4,22,34,large,1.0%,0.702
2017,4,22,36,large,2.0%,1.983
2017,4,23,1,large,0.5%,0.000
2017,4,23,2,large,2.0%,0.000
2017,4,23,5,large,1.0%,0.000
2017,4,23,7,small,2.0%,0.000
2017,4,23,8,small,0.5%,0.000
2017,4,23,10,large,2.0%,0.000
2017,4,23,12,small,0.5%,0.000
2017,4,23,14,small,2.0%,0.000
2017,4,23,16,small,0.5%,0.000
2017,4,23,17,small,2.0%,0.000
2017,4,23,20,large,0.5%,0.000
2017,4,23,22,small,2.0%,0.000
2017,4,23,23,large,0.5%,0.000
2017,4,23,27,small,2.0%,0.000
2017,4,23,28,small,0.5%,0.000
2017,4,23,29,small,0.5%,0.000
2017,4,23,30,small,2.0%,0.000
2017,4,23,32,large,1.0%,0.000
2017,4,23,33,small,0.5%,0.000
2017,4,23,34,large,1.0%,0.000
2017,4,23,36,large,2.0%,0.000
